program_id	ERP117672__median_pairwise	ERP117672__PC1_variance	ERP117672__median_gene_to_rest	GSE302495__median_pairwise	GSE302495__PC1_variance	GSE302495__median_gene_to_rest	covariance_pearson	covariance_spearman	connectivity_pearson	connectivity_spearman
RANDOM_0867	0.1000701016559981	0.2094714493707556	0.2644257703081232	0.0558078460101068	0.1658896180013166	0.1677426414268519	0.4005707655270482	0.39478933413249406	0.1722171658900318	-0.0170868347338935
RANDOM_0868	0.0478991596638655	0.2300080079429318	0.2675070028011204	0.038844512528723	0.2114105765272808	0.2161175061881	0.4841001800868049	0.4572016242351894	0.736322937444485	0.7061624649859944
RANDOM_0869	0.102384392424049	0.2191802909010292	0.2747899159663866	0.1020899441952073	0.21513941954939	0.2916073968705547	0.4618189317247719	0.41261193258765094	0.5878004377826761	0.5081232492997199
RANDOM_0870	0.1089635854341736	0.2682093017762979	0.365266106442577	0.0857908848469093	0.2838074676379173	0.3318743845059634	0.6899562699983851	0.609113436107743	0.853762383114928	0.661344537815126
RANDOM_0871	0.0849334476239984	0.2174389582589128	0.3148459383753501	0.051537367326841	0.2467988887832808	0.2060400481453113	0.5351850799919627	0.5114606210489516	0.4925241037978446	0.3282913165266106
RANDOM_0872	0.103641456582633	0.2221419563868834	0.2943977591036414	0.0103950103950103	0.2417919826106823	0.1143451143451143	0.5878732706346348	0.5694001137539464	0.5843014614587547	0.5518207282913166
RANDOM_0873	0.0658263305322128	0.2307739054209594	0.2299719887955182	0.0296531349162928	0.2198986234779701	0.1710252762884342	0.58515323347754	0.5588334653237419	0.5202909281996766	0.4873949579831932
RANDOM_0874	0.1277310924369748	0.2047554405491246	0.3602240896358543	0.0598533756428493	0.1661081070903183	0.2360214465477623	0.3745047199251363	0.32769886413604965	0.3309345159580799	0.3792717086834734
RANDOM_0875	0.0523809523809523	0.1938373291978282	0.1824040419035985	0.0419083050661998	0.1518803403826872	0.0784549731918153	0.3325242915261769	0.2974442185088142	0.2092231963697432	0.1955182072829131
RANDOM_0876	0.0526610644257703	0.1798939584598631	0.1565826330532213	0.0383183766629308	0.1808131842542197	0.142356931830616	0.3006012926633375	0.306411438864811	-0.0526658346649489	-0.0694677871148459
RANDOM_0877	0.1250787873366353	0.2353834758418297	0.3512605042016806	0.1029653134916292	0.1895856346754694	0.3001422475106685	0.4038837154685266	0.34639697079938986	0.71346140347924	0.5943977591036415
RANDOM_0878	0.1212885154061624	0.2596492953361462	0.3680672268907563	0.0904913010176168	0.1973780030376863	0.3074902888007849	0.5566263971575459	0.5122037706866325	0.7777589818417422	0.6927170868347339
RANDOM_0879	0.1159663865546218	0.2284828757274883	0.3067226890756303	0.063354852828537	0.2013549225201123	0.2443374548637706	0.4741336381222895	0.4413322554389736	0.6360996273172005	0.5904761904761905
RANDOM_0880	0.107570558426132	0.189124664936358	0.3527598905631805	0.0762665499507604	0.1938579139187528	0.2921704879352654	0.3222597543000942	0.27581997982331136	0.4162291978864104	0.3532212885154062
RANDOM_0881	0.0904761904761904	0.1767659129678005	0.3386554621848739	0.063354852828537	0.1723313006343883	0.2397417660575555	0.3911053636236094	0.35535104566498815	0.6883460930155378	0.6338935574229692
RANDOM_0882	0.1358543417366947	0.2469574121577552	0.3417366946778711	0.1082175292701608	0.2126698279569946	0.4095634095634096	0.3756393023982072	0.3496118732529666	0.4118066840962543	0.4742296918767507
RANDOM_0883	0.126610644257703	0.2508469786450477	0.4109243697478991	0.0918691179689209	0.2206449741232288	0.3752051646788489	0.5644116918767564	0.5026963301243952	0.769027126146758	0.6882352941176471
RANDOM_0884	0.1182072829131652	0.2143845715631917	0.3258615986695622	0.1071819735800264	0.1828725805971934	0.32574679943101	0.4875415984281538	0.4491363718760267	0.6774323481654035	0.6336134453781512
RANDOM_0885	0.0876750700280112	0.2026074464365648	0.2408963585434173	0.0686596620492341	0.2209785114109682	0.2896378159536054	0.4687096060428352	0.4641632028272194	0.7109052134583789	0.5369747899159664
RANDOM_0886	0.088515406162465	0.2447665198618514	0.3137254901960784	0.0626983258562206	0.22059275057703	0.2290184921763869	0.5573838244052333	0.4915592695758867	0.6623401100224382	0.6369747899159663
RANDOM_0887	0.1282913165266106	0.2202120858672459	0.3263305322128851	0.1012145748987854	0.2187569474288425	0.3369077579603895	0.4968078659303345	0.4589597727222175	0.6121873690148077	0.5369747899159664
RANDOM_0888	0.1002801120448179	0.2336863312928126	0.3196078431372549	0.0749534960061275	0.214760885551888	0.2986103512419302	0.5856834818239447	0.5770950412642324	0.805987471906605	0.735014005602241
RANDOM_0889	0.1126050420168067	0.2036610766743002	0.2966386554621849	0.0414706204179888	0.1780996450962327	0.1848123427070795	0.3979465027551744	0.3619610703050242	0.437972200243047	0.3571428571428571
RANDOM_0890	0.1081232492997198	0.1806871320820915	0.3392156862745098	0.0454097822518875	0.1940893697560367	0.1456395666921982	0.3770769290500268	0.34854350669046497	0.217108495796264	0.2310924369747899
RANDOM_0891	0.0980392156862745	0.2319953798879923	0.2554621848739495	0.0725462304409672	0.1785845859222725	0.2220155378050115	0.5112203369334783	0.4970762026249243	0.0730772101668677	0.049859943977591
RANDOM_0892	0.149859943977591	0.2367720408165528	0.4232492997198879	0.0887405624247729	0.1774018752497429	0.2804464383411751	0.5129698892095913	0.49626477666487046	0.7541399757744988	0.653781512605042
RANDOM_0893	0.103641456582633	0.148569289803329	0.2896358543417367	0.0559142138089506	0.1957886294139725	0.2233285917496444	0.3726396029884946	0.3500523352111853	0.5903577885576784	0.5711484593837535
RANDOM_0894	0.0529411764705882	0.2537599455766136	0.1885154061624649	0.0366560892876682	0.2123832135702095	0.1128132180763759	0.5688460050055868	0.5384574027945934	0.4352772871437416	0.3876750700280112
RANDOM_0895	0.0512605042016806	0.2121775879006646	0.1543417366946778	0.0370937739358792	0.2214739566664866	0.2049458365247839	0.5407075113128734	0.5043913310349172	0.5113672409257976	0.4098039215686274
RANDOM_0896	0.0775910364145658	0.2216970036344312	0.2957983193277311	0.0543041953494005	0.2238980660536436	0.2382098697888171	0.5470434327873903	0.4813595443689238	0.7170820067676575	0.553781512605042
RANDOM_0897	0.1372549019607843	0.268433497990344	0.411204481792717	0.0725462304409672	0.2193227736594973	0.2811029653134916	0.6333906097049783	0.6011144621198259	0.7936024230375951	0.7571428571428571
RANDOM_0898	0.1985994397759103	0.2501313578748302	0.4487394957983193	0.1599173395287209	0.2401157046227803	0.3651384177699967	0.4287813867384698	0.41612930630242384	0.5149296391848205	0.5103641456582633
RANDOM_0899	0.1296918767507003	0.225795291094297	0.3904761904761905	0.099682678630047	0.241056545167131	0.3605624560849061	0.4844296523057633	0.45229320653901534	0.6937269194035592	0.6649859943977591
RANDOM_0900	0.0927430689248711	0.2582901827073491	0.3198879551820728	0.0445344129554655	0.2235839816743698	0.2143560564613196	0.4974660291604506	0.47760019657421937	0.7453346606015182	0.6851540616246499
RANDOM_0901	0.0984662793926703	0.2348471109292489	0.2467787114845938	0.0537287301783577	0.183079035550004	0.1929095086989823	0.4187778604469331	0.370329678780985	0.4734010849327618	0.3647058823529411
RANDOM_0902	0.149859943977591	0.2273024904308418	0.4170868347338936	0.0834883466462413	0.2009171157029699	0.2843856001750738	0.4804165481981182	0.42315641884203536	0.6683522808516743	0.5509803921568628
RANDOM_0903	0.0868347338935574	0.2571533699930101	0.3333333333333333	0.0714520188204398	0.232424819947955	0.2751942225626436	0.5952377711070181	0.5639165868412864	0.7572102255206284	0.6985994397759103
RANDOM_0904	0.099719887955182	0.216272921207759	0.2795518207282913	0.0758288653025495	0.2326540954888942	0.3387606958142197	0.5546343894543307	0.5257426255710659	0.6962542451162254	0.7456582633053221
RANDOM_0905	0.1294117647058823	0.2147031125313572	0.2742296918767507	0.0421271473903052	0.1707819792521571	0.2166657550980619	0.3972205556886473	0.3548303652214041	0.6007221523046975	0.6112044817927171
RANDOM_0906	0.1725106886049045	0.2482576772763758	0.4081232492997199	0.1473903052850421	0.2450146026039589	0.3894299157457052	0.3825867771329525	0.3503788844171272	0.5218351731257272	0.5585434173669468
RANDOM_0907	0.0722689075630252	0.2184794311350704	0.257422969187675	0.0296531349162928	0.2022927896931834	0.1040595251121566	0.4861117359957454	0.4268205511235662	0.1780748151840249	0.2263305322128851
RANDOM_0908	0.0593837535014005	0.2448415014889626	0.2913165266106443	0.0622606412080096	0.2183048262977002	0.21578982589253	0.6093453825304096	0.5869897220814351	0.5718093185350908	0.4887955182072829
RANDOM_0909	0.1425770308123249	0.2633994767625685	0.3601092522312312	0.1304634368008688	0.2325103005303889	0.4005908742750848	0.5489629336651618	0.5261524236600237	0.659320640886951	0.5165266106442578
RANDOM_0910	0.0694677871148459	0.2376190961800535	0.1739495798319327	0.0206851269046483	0.1839740102108546	0.0926797242586716	0.4945169789496955	0.47929365757896636	0.0855893477980735	0.0568627450980392
RANDOM_0911	0.1196078431372549	0.2310760492620726	0.3165266106442577	0.051537367326841	0.1976695915669339	0.2333953386584965	0.4738752324633346	0.4263572459369296	0.5033832623228479	0.4089635854341736
RANDOM_0912	0.1089635854341736	0.1986615721272544	0.3535014005602241	0.0863332968596126	0.1971823907161287	0.2570303096618886	0.4742808957691414	0.4447266155015054	0.4120561296077493	0.4512605042016807
RANDOM_0913	0.169187675070028	0.2263448800353459	0.411204481792717	0.1112813218076375	0.2206813449454344	0.4154721523142576	0.5185287640905079	0.5058155427173192	0.6618428080112988	0.5812324929971989
RANDOM_0914	0.0798319327731092	0.1927893307088737	0.2358543417366946	0.0484735747893642	0.1777209848781937	0.2530911478279899	0.4586697338039784	0.40526943285985645	0.5487869623991825	0.5120448179271708
RANDOM_0915	0.0725490196078431	0.2271139795710973	0.3301351643364496	0.0694824379034905	0.1757862008430432	0.2793522267206478	0.4822008267548129	0.4167994202352553	0.6955096203699632	0.6857142857142857
RANDOM_0916	0.1756302521008403	0.2849900648482047	0.426890756302521	0.1093117408906882	0.2333048335732257	0.3918371813108655	0.5095736160111685	0.49201177878827373	0.753829191283546	0.7148459383753502
RANDOM_0917	0.1028011204481792	0.2064416576771222	0.2851540616246498	0.0900536163694058	0.2181359065092743	0.3441295546558704	0.4041828534812436	0.3824999604427537	0.4637160748303853	0.4549019607843137
RANDOM_0918	0.1142857142857143	0.2253472798310803	0.3753501400560224	0.0441208737004603	0.2003169255667353	0.1987052202416165	0.5805337965315774	0.5626349628392804	0.6448491206374236	0.4700280112044818
RANDOM_0919	0.0697478991596638	0.2537089919092974	0.2025210084033613	0.0513185250027355	0.1781387323761988	0.1870007659481343	0.4672768301807355	0.43694262662748157	0.4684225454965935	0.3904761904761905
RANDOM_0920	0.0785414517225581	0.2287457036974259	0.2753501400560224	0.0097384834226939	0.2044552738819189	0.1559251559251559	0.4992611000559345	0.39941821569454805	0.2107206597077401	0.1610644257703081
RANDOM_0921	0.1092436974789916	0.2095084361029472	0.3420168067226891	0.032498085129664	0.1932829911277421	0.1585512638144217	0.3058799602201178	0.291051584024789	0.1231421371076469	0.0683473389355742
RANDOM_0922	0.0817927170868347	0.200634891497402	0.2826330532212885	0.0653244337454863	0.1899698710596922	0.2191705875916402	0.4241622248326813	0.3929579479936723	0.4927998718424297	0.5014005602240896
RANDOM_0923	0.157703081232493	0.2616235621071365	0.4025210084033613	0.067954259553483	0.2702863439909732	0.2880336056928744	0.6393258144088451	0.6177550845957908	0.8010125438016431	0.6672268907563025
RANDOM_0924	0.1448179271708683	0.2453002015459085	0.3526610644257703	0.0703578071999124	0.2582259665831735	0.3291001149964857	0.548273434167242	0.5057757345843839	0.7555230127320298	0.5781512605042017
RANDOM_0925	0.0927170868347339	0.1958598258358218	0.2946778711484594	0.0425648320385162	0.1693819394365047	0.2384287121129226	0.2899945191467627	0.2507116426056234	0.2913582396854565	0.2014005602240896
RANDOM_0926	0.1176470588235294	0.1961026240298215	0.3683473389355742	0.046598300714567	0.1726956923253672	0.1565816828974723	0.4181840241156327	0.3694649949170543	0.333472512394009	0.2187675070028011
RANDOM_0927	0.0873949579831932	0.1956987763893333	0.2764705882352941	0.0189298610351241	0.1547524928214458	0.1233176496334391	0.411736505181301	0.3552625627276198	0.5595775196048046	0.5935574229691877
RANDOM_0928	0.1054695709568716	0.2351257013312349	0.3773109243697479	0.0686070686070686	0.2103580483505355	0.2371156581682897	0.4353372267766168	0.4140170269748654	0.7466820504965492	0.7607843137254902
RANDOM_0929	0.088515406162465	0.1972048339135704	0.2593837535014006	0.0651055914213808	0.2199358794092455	0.2675933083696575	0.4835439089281821	0.4663278534500563	0.6295729063236273	0.4997198879551821
RANDOM_0930	0.1686274509803921	0.2589289952025772	0.4428571428571428	0.1165335375861691	0.2171385097975453	0.3579166210745158	0.4947315154441525	0.43775542545113905	0.6661872025878414	0.6565826330532213
RANDOM_0931	0.0918767507002801	0.2333928985613392	0.342296918767507	0.0707954918481234	0.2065957035651731	0.2042893095524674	0.5669182469547368	0.5320759109976142	0.6974836978148112	0.6218487394957983
RANDOM_0932	0.119047619047619	0.2380683553889493	0.3557422969187675	0.0968377284166757	0.203013465977902	0.2905131852500273	0.4592178429185363	0.40319765316320505	0.7476171107372094	0.6336134453781512
RANDOM_0933	0.0714285714285714	0.2060791205764153	0.2072829131652661	0.0550388445125287	0.1782541256702336	0.2323011270379691	0.415821811396055	0.3673643094072327	0.153389776086149	0.1756302521008403
RANDOM_0934	0.1291316526610644	0.2567101196970662	0.4067226890756302	0.0342488237225079	0.2203783280093347	0.2421490316227158	0.5248656400610436	0.52463754996763	0.6690475526767382	0.55406162464986
RANDOM_0935	0.146218487394958	0.2487698809170653	0.4124404757021459	0.0729036342357808	0.2405668116470272	0.2491519859940912	0.5154350393220904	0.4853614657219847	0.5781196059277791	0.5683473389355742
RANDOM_0936	0.1316526610644257	0.2306210289262624	0.3770572178165983	0.0750645843925356	0.2181978894711569	0.2506838822628296	0.5493388043415821	0.5221330954192192	0.7549160287245571	0.6246498599439776
RANDOM_0937	0.0938375350140056	0.2099927225278516	0.2918767507002801	0.0364372469635627	0.2133874893742798	0.1585512638144217	0.502375567278333	0.46614065327556414	0.4809999724654104	0.3871148459383753
RANDOM_0938	0.101827859343487	0.2027909886466608	0.2915966386554622	0.0513213328994904	0.2358813932705208	0.1478360783522635	0.5061233352174083	0.4884699649236103	0.3313050946542615	0.2607843137254902
RANDOM_0939	0.092156862745098	0.2165043800828453	0.2909601275039945	0.033373454426086	0.2229782986769765	0.1191596454754349	0.5281804725877346	0.503664875056353	0.6086134647061862	0.607563025210084
RANDOM_0940	0.1117647058823529	0.1986755841979298	0.2661064425770308	0.0942116205274099	0.208628994559602	0.2863551810920232	0.4243134051539628	0.3612267307665031	0.6237399471869989	0.5319327731092437
RANDOM_0941	0.1372549019607843	0.2422055173847386	0.3795518207282913	0.0832695043221359	0.2176868238849781	0.2988291935660356	0.4786676961285482	0.4253198279932716	0.687430844565752	0.534453781512605
RANDOM_0942	0.096505357754694	0.277842317092664	0.3568627450980392	0.0841448736185578	0.217885782201686	0.3314366998577525	0.4946832292829421	0.4705587375410742	0.8726385866888534	0.6481792717086835
RANDOM_0943	0.1442577030812325	0.2094962408848137	0.3582633053221288	0.0646679067731699	0.1804338438520587	0.2296750191487033	0.4686468342707031	0.4237529134926405	0.6413844298916406	0.5103641456582633
RANDOM_0944	0.0565826330532213	0.174344753663925	0.1672268907563025	0.0231131697438986	0.1552854842377544	0.112375533428165	0.3733687474357055	0.3481321861958327	0.362406230481746	0.3044817927170868
RANDOM_0945	0.1022408963585434	0.2203486299216082	0.2588235294117647	0.0438778859831491	0.1932026271057994	0.1891891891891892	0.5151008566519057	0.4760159109143772	0.5565062668824732	0.5554621848739496
RANDOM_0946	0.0901960784313725	0.1733220379259272	0.3128851540616246	0.0559142138089506	0.1765826991350587	0.1697122223438013	0.3919048499032393	0.34401429080094914	0.3423081479763908	0.230812324929972
RANDOM_0947	0.0554582228551014	0.2390459969151613	0.1742296918767507	0.0659809607178028	0.1980506138470318	0.1848123427070795	0.497026906837216	0.46893670236783475	0.1811574133574928	0.1789915966386554
RANDOM_0948	0.0943977591036414	0.2099518048715103	0.2675070028011204	0.0486924171134697	0.1621233603348313	0.1618338986760039	0.3993719921148436	0.36082717985895607	0.4526601548940233	0.430812324929972
RANDOM_0949	0.0994035994466122	0.2284672032198388	0.2602240896358543	0.046335880576631	0.2250664194868502	0.20997920997921	0.5996562885985668	0.5682762664837505	0.5869804009584045	0.5190476190476191
RANDOM_0950	0.1028011204481792	0.2509747666492137	0.3943977591036414	0.0502243133822081	0.2157239433497259	0.20997920997921	0.5544132773566488	0.5116323335979884	0.5914784075636553	0.4221288515406162
RANDOM_0951	0.12296918767507	0.1883323324983184	0.3338935574229691	0.0414728894859421	0.1619065223200679	0.1804354962249699	0.3504661778915521	0.3294611141913808	0.3636668342934703	0.3658263305322128
RANDOM_0952	0.0834733893557422	0.2571547787334595	0.3193277310924369	0.062917168180326	0.2586024297741198	0.2538067028275509	0.6168519302055676	0.5651293662699814	0.8294981881758147	0.726610644257703
RANDOM_0953	0.084313725490196	0.2201298419487592	0.2890756302521008	0.0725462304409672	0.2122578062485196	0.3327497538023853	0.5811085970406493	0.535708301514851	0.6476631880290113	0.5605042016806723
RANDOM_0954	0.1126365973045262	0.2271150762315628	0.2944802581270077	0.0710143341722289	0.2119315232019127	0.2816342887398411	0.4978103727953187	0.44593117676363825	0.6170879178971699	0.5638655462184874
RANDOM_0955	0.1193277310924369	0.210000065364107	0.3543417366946779	0.032935769777875	0.1953113540345822	0.2082284713863661	0.4012990597609691	0.35883665964911515	0.4731873321924787	0.4025210084033613
RANDOM_0956	0.0904761904761904	0.2236958201986931	0.2339591013663667	0.0613852719115877	0.1779198891658428	0.1789035999562315	0.4327762960287353	0.3638143152638647	0.2263156844550558	0.2812324929971989
RANDOM_0957	0.096078431372549	0.2265549747196593	0.2686274509803921	0.0524127366232629	0.2083035410483413	0.1889703468650837	0.6034068765391379	0.5726098791220031	0.6864714490074926	0.5899159663865546
RANDOM_0958	0.1156862745098039	0.2541942169047691	0.3299719887955182	0.0346865083707189	0.2293203265652557	0.2211401685085895	0.5702791096665006	0.539620840940418	0.5841265458664054	0.5025210084033613
RANDOM_0959	0.1156862745098039	0.2090580355999006	0.3159663865546218	0.063792537476748	0.1990729481089058	0.3176496334391071	0.5366283002250372	0.5116738054161286	0.7524726129275816	0.6478991596638656
RANDOM_0960	0.0697478991596638	0.2166313761386014	0.2061624649859944	0.0378617935676411	0.2181891890817822	0.1565816828974723	0.493982347373378	0.46405698317059335	0.7269724069367748	0.5840336134453782
RANDOM_0961	0.0641456582633053	0.1873444520308958	0.2456582633053221	0.044753255279571	0.1827747077378351	0.1933471933471933	0.3582543854844551	0.3244554295455432	0.2706646822907015	0.2781512605042017
RANDOM_0962	0.1529411764705882	0.227060717378976	0.3997198879551821	0.1189408031513294	0.1960836625639366	0.3392779842440526	0.4899227225559996	0.46428622699905137	0.7387237393287773	0.630812324929972
RANDOM_0963	0.0991596638655462	0.1764529445035784	0.3406162464985994	0.0399605928056278	0.1778554613693778	0.2051646788488893	0.3972431662657769	0.34012034632982524	0.1907323719854214	0.1316526610644257
RANDOM_0964	0.1187675070028011	0.2403920661436196	0.3240445021508208	0.0745158113579166	0.2442937275071547	0.2568114673377831	0.4994514760849236	0.4704132584701928	0.7412306794291744	0.653781512605042
RANDOM_0965	0.1501400560224089	0.2379272112441446	0.392156862745098	0.1073421599737389	0.2158835222367617	0.3310153593830593	0.4951184923048325	0.4183092302788011	0.6226500852216901	0.4647058823529412
RANDOM_0966	0.1403361344537815	0.2299079391367165	0.3453781512605042	0.0721085457927563	0.2569635060583204	0.2583433636065215	0.5555020628780644	0.4888036958876992	0.737454148786908	0.703921568627451
RANDOM_0967	0.0708683473389355	0.2131839545830968	0.2529411764705882	0.0924608819345661	0.2238341867009936	0.3517890359995623	0.4667185081450947	0.42319263411203417	0.5413697911926257	0.4787114845938375
RANDOM_0968	0.1064425770308123	0.2788517981824643	0.3187675070028011	0.063354852828537	0.2491959112085992	0.20319509793194	0.6420556954502011	0.6262172876941976	0.6521097327463453	0.5551820728291317
RANDOM_0969	0.0994397759103641	0.2050416014635226	0.3005602240896358	0.0775796038953933	0.2254837677384535	0.2920450815187657	0.5001470869278883	0.4485097555584415	0.743904492155587	0.6212885154061625
RANDOM_0970	0.1134453781512605	0.2912099732080999	0.3389355742296919	0.0672940146624357	0.2072667150654561	0.2337059095401326	0.4901841008284933	0.4388556169741539	0.7237169246337405	0.6190476190476191
RANDOM_0971	0.1610644257703081	0.2221624929702458	0.3655462184873949	0.081956450377503	0.2035892209549011	0.3870226501805449	0.5134703821520198	0.48680148286884833	0.6698787828544327	0.6588235294117647
RANDOM_0972	0.0792717086834734	0.191295075948352	0.2470588235294117	0.0309661888609257	0.1851159795672743	0.2769074252735625	0.406694995762686	0.3694299574102014	0.4030443362429465	0.4417366946778711
RANDOM_0973	0.1015477276809189	0.2634576360245876	0.3358543417366946	0.081956450377503	0.2187749157100031	0.3106466790677317	0.6318930416630884	0.5968907792812703	0.7262416415371523	0.6871148459383754
RANDOM_0974	0.1299719887955182	0.2131143374806673	0.3683473389355742	0.0705766495240179	0.1947782670417928	0.2114079581031982	0.4205680275260754	0.3545864382039124	0.6561758711305217	0.5938375350140056
RANDOM_0975	0.0624649859943977	0.2134697726899234	0.2050420168067226	0.0432213590108326	0.2068735990984581	0.185031185031185	0.5434955010724993	0.516714451540401	0.54860282207698	0.5680672268907563
RANDOM_0976	0.1100840336134453	0.220353868722579	0.307563025210084	0.0343601247983795	0.2213185996749152	0.1870007659481343	0.4010325070795134	0.36848188035870266	0.4733683846396549	0.4663865546218487
RANDOM_0977	0.0599439775910364	0.171821926097112	0.2563025210084033	0.0677206578512153	0.1905383615160049	0.2491519859940912	0.4793507357980002	0.43373838770403367	0.5672748354215652	0.3907563025210084
RANDOM_0978	0.189128614877003	0.2721565384553415	0.4560224089635854	0.1036218404639457	0.1986887350828323	0.3104278367436262	0.393399031430112	0.34391957764173703	0.7504730028246975	0.6411764705882353
RANDOM_0979	0.165266106442577	0.2528185013570492	0.4459383753501401	0.1128132180763759	0.2178545634284893	0.3795820111609585	0.3974417290634315	0.3723680909934625	0.4356791728415687	0.4599439775910364
RANDOM_0980	0.0868347338935574	0.2223325842775127	0.3484593837535014	0.0351241930189298	0.234897047582357	0.1576758945179998	0.5841881268218954	0.541172874056314	0.7004824580807737	0.6983193277310924
RANDOM_0981	0.088515406162465	0.2357203460810223	0.3280112044817927	0.0633895431081055	0.2015688809233208	0.2747565379144326	0.5298085810893819	0.46595824518050327	0.457000430294019	0.3490196078431372
RANDOM_0982	0.0985994397759103	0.200812169457365	0.3120448179271708	0.0532881059196848	0.1857518006932837	0.2012255170149907	0.5768167248765667	0.5610962140993027	0.6732676691921701	0.5490196078431373
RANDOM_0983	0.1123249299719888	0.2088929510532798	0.3949579831932773	0.0904913010176168	0.182184384648825	0.2806652806652807	0.4161407547733612	0.40123696583702295	0.6104227546299096	0.5464985994397759
RANDOM_0984	0.1058823529411764	0.2094738192782702	0.2983193277310924	0.0850202429149797	0.1961522455747895	0.2815406499617026	0.4610740576527995	0.39309916643219284	0.6383898170099932	0.5299719887955182
RANDOM_0985	0.0969187675070028	0.2294704641100474	0.3467787114845938	0.045190939927782	0.2128394557319969	0.2248604880183827	0.5299949188957738	0.4864455810414547	0.6690218974762429	0.6014005602240896
RANDOM_0986	0.1070028011204481	0.2690456008564604	0.3848739495798319	0.0422568124355233	0.2374121398142844	0.2653463179778969	0.6008463750357226	0.5404780261045347	0.7693372173332077	0.7260504201680672
RANDOM_0987	0.0859943977591036	0.1807920568251044	0.2708683473389355	0.0515401871975692	0.1814380355359992	0.1628275977706647	0.3407950438667469	0.3025984356630998	0.3040880739407056	0.323249299719888
RANDOM_0988	0.1456582633053221	0.2457370074684431	0.3840336134453782	0.1141262720210088	0.2060318849835196	0.3360323886639676	0.5566700329286535	0.49075284132441843	0.8455750130867908	0.7610644257703081
RANDOM_0989	0.1070028011204481	0.2613485631194718	0.3803921568627451	0.075172338330233	0.1966290147780055	0.2659079721658033	0.6122700516733072	0.5650795872550728	0.808095358026376	0.7322128851540616
RANDOM_0990	0.1313725490196078	0.2157394334021202	0.3633053221288515	0.0817376080533975	0.2248152667188475	0.2854798117956013	0.5066406916234323	0.42992958553361027	0.5566284425404323	0.3969187675070028
RANDOM_0991	0.1212885154061624	0.1944980471131684	0.3557422969187675	0.0508808403545245	0.1920248107995903	0.2263923842871211	0.4663772646829311	0.4510854710154695	0.5633192748470394	0.473109243697479
RANDOM_0992	0.0887955182072829	0.2360993581503276	0.3257703081232493	0.1096460033375041	0.248979786778401	0.3509136667031404	0.6011171502495433	0.5716961344785741	0.6481156911353828	0.4050420168067227
RANDOM_0993	0.0872610128899483	0.2297938778782536	0.2372549019607843	0.0521938942991574	0.2084629868002022	0.2093226830068935	0.5522234098037182	0.5137264595476145	0.5355246213167406	0.4736694677871148
RANDOM_0994	0.1526610644257703	0.266809129367435	0.442016806722689	0.0763801500295188	0.2224919210605942	0.3224641645694277	0.5465502125013976	0.49939412977104847	0.7382393244854425	0.5969187675070028
RANDOM_0995	0.1061428265277385	0.2119098873813805	0.3156862745098039	0.0473793631688368	0.1766019497363417	0.2204836415362731	0.4700439197576037	0.4544839432042537	0.5256372546097	0.2789915966386554
RANDOM_0996	0.1543417366946778	0.2409326441561537	0.3602240896358543	0.0867709815078236	0.1941180811927165	0.2975161396214028	0.5040822123370543	0.47859136356352483	0.746833637565233	0.6907563025210084
RANDOM_0997	0.1142937183277653	0.2007376125091239	0.3019607843137254	0.0747346536820221	0.1796474020845548	0.2500273552905132	0.411387853713852	0.3846576264959542	0.5159344534340962	0.5190476190476191
RANDOM_0998	0.1406162464985994	0.304547529337793	0.4028011204481793	0.1235364919575445	0.2231100348865466	0.3550716708611445	0.6227710729993783	0.6044234452276303	0.847154701026984	0.8072829131652661
RANDOM_0999	0.134733893557423	0.2238066182726335	0.3789915966386554	0.0303096618886092	0.2027957554399892	0.2504650399387241	0.5995558540773702	0.5583330927616135	0.7139102749138495	0.6280112044817927
RANDOM_1000	0.1170868347338935	0.223316622642904	0.3187675070028011	0.0727650727650727	0.2057189509338934	0.2568114673377831	0.5239278856112691	0.46877728106153066	0.703924627512795	0.5915966386554622
RANDOM_1001	0.1030812324929972	0.2229106589777881	0.3179271708683473	0.0832877331980815	0.1996069667334574	0.3169931064667907	0.514028867855203	0.4677896954461597	0.6304042825402135	0.4389355742296918
RANDOM_1002	0.1109243697478991	0.2241018406040728	0.3165266106442577	0.0926797242586716	0.1851921360319885	0.2913885545464493	0.5119421848071234	0.46006471297237533	0.6267557369422432	0.5280112044817927
RANDOM_1003	0.0910364145658263	0.220369219207644	0.3448179271708683	0.0712331764963343	0.2141252181413894	0.3183061604114235	0.4481251402122672	0.3884691073891005	0.5076100229417723	0.4072829131652661
RANDOM_1004	0.1072829131652661	0.257114705601932	0.3113072495407463	0.0576649524017945	0.1979660922406912	0.220921326184484	0.5630219059996014	0.5443456818319162	0.6918913891779889	0.511204481792717
RANDOM_1005	0.1207282913165266	0.2112701672030405	0.3473389355742297	0.0408140934456724	0.1766465859164669	0.1834992887624466	0.4187679676879844	0.3772360797310135	0.6309023605016887	0.5882352941176471
RANDOM_1006	0.1212885154061624	0.2912540809099546	0.3915966386554622	0.077815477403201	0.2456272170616417	0.3073640442061495	0.575932059877346	0.5471720088931434	0.6934431365737038	0.6490196078431373
RANDOM_1007	0.0896358543417367	0.2493145561741853	0.3095238095238095	0.0845825582667688	0.2368788054648332	0.3128351023087865	0.5474202936974173	0.540154062295262	0.6301616511085661	0.6834733893557423
