UMAP_1	UMAP_2	state_id	embedding_status
8.63219347218259	-3.25177453581334	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-3.69843563815371	-2.21813796583654	CD8_effector	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.34101781626956	1.07072807725428	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
7.9260987303613	-1.60648273054601	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
3.25909033039792	-1.27865158144475	CD4_Tfh_like	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-6.55010232707278	1.30638755734919	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
7.75159206608518	-3.0229992729807	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.48844251414553	-1.55216716352941	CD8_effector	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
4.6871079466699	-2.96772478643895	CD4_Tfh_like	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
4.3564662001489	-2.99380920950414	CD4_Tfh_like	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
7.56736746052488	-3.99212359014989	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-1.51430198928134	6.44004584725856	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.23894462367312	0.621991767249096	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.44339856883303	0.768416537604321	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.17593250056521	1.16081656392573	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
0.798853959834416	5.60927106317042	T_proliferating	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.60794410487429	-1.75942407671453	CD8_effector	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
2.36219110707029	-2.56036399427892	CD4_Tfh_like	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.13912639399783	1.10870303090571	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
0.885523345267613	5.00888968881129	T_proliferating	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
2.39845171192869	-2.74680040899755	CD4_Tfh_like	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.29999933024661	0.783365620932568	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
6.5608266852258	-3.29645417753698	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
4.72209205845578	-2.55194758001805	CD4_Tfh_like	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.4653430916907	0.660963608584393	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
2.88186993817075	-2.66242574278356	CD4_Tfh_like	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-6.02217635890261	2.08362342294215	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
7.6781066916345	-2.29981087271215	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
3.40213599423154	1.01061750825404	CD4_Tfh_like	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
4.38342752674802	-3.18404124800206	CD4_Tfh_like	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-1.55104551097171	5.74789287026881	T_proliferating	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-2.55595526477114	4.48734141763209	CD8_progenitor_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.32785758754031	1.06321389850138	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
7.23598041752561	-3.48312662664891	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-2.68864068766848	-3.74517010275365	CD8_effector	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.03555354853884	0.94502718623637	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.17612180491702	0.623162879309643	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
7.70968904713376	-3.12195418898107	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.51308879634158	0.52236609037875	CD8_effector	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.24212798854129	0.917038454375256	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
6.96131029347165	-3.58170984808446	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.20604238291995	0.957831754050244	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
2.88015785435422	-2.28517697874547	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.51338825007693	0.808711125216473	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
3.5348793528436	-1.97332213942052	CD4_Tfh_like	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.71511802455203	-1.71981714788915	CD8_effector	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
7.0848335287927	-2.60913847509862	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
3.19977512577756	-2.07205866400243	CD4_Tfh_like	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
6.52148952702268	1.49916018422602	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.35778531810061	0.730526162943829	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
0.601991321837743	5.27153302606105	T_proliferating	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-7.29133424540774	0.965373529753674	CD8_terminal_exhausted	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
7.5750736258386	-3.51127956930638	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
-1.96756038447634	4.96609832223414	T_proliferating	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
7.24698534229978	-2.85875271383763	Treg	NEW_DISPLAY_SUPPORT_NOT_HISTORICAL_UMAP
