major_cluster	sub_cluster	state_order	af35_primary	UMAP_1	UMAP_2
CD8	CD8_C01_LEF1	10	-0.358072659614503	1.9923459	4.905038
CD8	CD8_C01_LEF1	10	-0.0810824016127381	0.8784339	4.992612
CD4	CD4_C08_FOXP3	8	-0.147957651157554	-2.4211931	2.8953674
CD8	CD8_C03_CX3CR1	12	-0.0803568069029016	7.175115	3.2275035
CD8	CD8_C06_IKZF2	15	0.0525440413792893	6.954797	0.64327145
CD8	CD8_C06_IKZF2	15	0.283235184142243	6.2340236	0.9413018
CD4	CD4_C01_CCR7	1	-0.0772172646926299	-2.5230472	0.13365535
CD4	CD4_C01_CCR7	1	-0.0582439137637696	-0.18981689	-1.3242822
CD8	CD8_C03_CX3CR1	12	0.00363848893053057	6.835152	4.108949
CD8	CD8_C03_CX3CR1	12	0.0473814996583919	6.313513	4.6259503
CD8	CD8_C10_SLC4A10	19	-0.101587099673213	1.8883742	9.682256
CD4	CD4_C03_CD44	3	-0.332557511435188	0.6116257	0.032273017
CD4	CD4_C01_CCR7	1	-0.210766988184145	-0.2903169	0.2510972
CD4	CD4_C08_FOXP3	8	-0.0182745314378144	-2.174028	3.4380496
CD4	CD4_C01_CCR7	1	-0.10085375240841	-2.7904122	-1.4643972
CD4	CD4_C08_FOXP3	8	-0.235540156934016	-2.945596	2.7905197
CD4	CD4_C01_CCR7	1	-0.389506046517269	-1.4766304	1.6522319
CD4	CD4_C05_GNLY	5	0.281153829106235	6.8383145	-1.6692291
CD4	CD4_C01_CCR7	1	0.0428827405598812	2.2648869	1.2650253
CD8	CD8_C03_CX3CR1	12	0.182006629774556	8.668177	2.0026033
CD4	CD4_C08_FOXP3	8	0.0703132814238231	-3.3500936	3.0793085
CD8	CD8_C01_LEF1	10	-0.210440471623736	-1.215331	2.8227587
CD4	CD4_C01_CCR7	1	-0.0511813314900565	-2.4222424	-2.0222108
CD4	CD4_C01_CCR7	1	-0.235863858601354	-0.89798313	-4.023654
CD4	CD4_C01_CCR7	1	-0.211689750812742	-2.3480966	0.25666547
CD4	CD4_C03_CD44	3	-0.316331719578588	1.2148155	-0.00019625161
CD4	CD4_C02_IL7R	2	-0.000122128581287961	1.0148319	-1.9791299
CD4	CD4_C03_CD44	3	-0.0853206275514731	1.3523161	0.92700094
CD4	CD4_C03_CD44	3	-0.267373744606215	0.8288739	0.55114055
CD4	CD4_C03_CD44	3	-0.206073370458154	1.4917624	-0.1717976
CD8	CD8_C06_IKZF2	15	0.0954936319518441	7.7480063	1.5950223
CD8	CD8_C01_LEF1	10	-0.184416591347364	1.4211586	3.9188704
CD8	CD8_C02_GPR183	11	-0.17416389009991	3.1320405	6.1498246
CD4	CD4_C01_CCR7	1	-0.26333455700049	-2.064643	-0.44051713
CD4	CD4_C01_CCR7	1	-0.0576389906764033	-0.9179339	1.7440757
CD4	CD4_C03_CD44	3	-0.190101083661274	1.2714998	3.0877173
CD4	CD4_C01_CCR7	1	0.105728090333201	-2.9053595	-1.5716683
CD4	CD4_C03_CD44	3	-0.289978279973089	1.2443787	0.5312018
CD4	CD4_C08_FOXP3	8	-0.0224222075553527	-3.2052357	3.355055
CD8	CD8_C03_CX3CR1	12	-0.0405920401847054	6.724322	2.3391383
CD4	CD4_C08_FOXP3	8	0.254294989580811	-3.4933765	3.9103897
CD4	CD4_C04_GZMK	4	0.131738688287654	2.093552	-0.54341877
CD4	CD4_C03_CD44	3	-0.300730923095275	0.7137487	1.3033147
CD8	CD8_C03_CX3CR1	12	-0.0962675249741642	6.3502073	0.8010647
CD4	CD4_C01_CCR7	1	-0.189406902185434	-3.0655217	-2.808772
CD8	CD8_C03_CX3CR1	12	0.232229567973868	7.0608788	3.3746204
CD8	CD8_C01_LEF1	10	-0.0964867394693331	-1.519487	3.5472546
CD4	CD4_C01_CCR7	1	-0.223134582791299	-2.996237	-0.0992537
CD4	CD4_C01_CCR7	1	0.0769466849711766	-2.0213475	-2.7251449
CD4	CD4_C03_CD44	3	0.796016251582454	0.47515327	1.2028141
CD4	CD4_C03_CD44	3	-0.0900087870157192	0.4180117	-0.014408463
CD4	CD4_C03_CD44	3	-0.249911083941305	1.0894709	0.9683699
CD8	CD8_C03_CX3CR1	12	0.149108117519749	6.9389963	2.673404
CD8	CD8_C03_CX3CR1	12	0.0976516270352895	7.72923	2.199308
CD4	CD4_C01_CCR7	1	-0.333737082952702	-0.36257175	-3.972139
CD4	CD4_C05_GNLY	5	0.600731982226344	5.008647	-0.729094
CD4	CD4_C01_CCR7	1	-0.163166821367733	-0.5893488	0.82179147
CD4	CD4_C01_CCR7	1	-0.0848331230382332	-0.7186784	2.7143416
CD4	CD4_C03_CD44	3	-0.184991112064275	1.3366382	1.0230583
CD8	CD8_C10_SLC4A10	19	-0.0465713009230431	1.8873577	9.083593
CD4	CD4_C04_GZMK	4	-0.146671046028774	4.4164314	0.0020944208
CD8	CD8_C03_CX3CR1	12	0.368687462507957	8.790682	1.6498793
CD8	CD8_C03_CX3CR1	12	0.0250165161864308	8.31209	3.6849322
CD8	CD8_C10_SLC4A10	19	0.167835420154357	2.1965694	8.806791
CD4	CD4_C01_CCR7	1	-0.25356893035405	-1.4379711	0.33402798
CD8	CD8_C01_LEF1	10	-0.127605591828338	1.927347	2.9008188
CD4	CD4_C01_CCR7	1	-0.374711705004674	-2.053765	-0.28506902
CD8	CD8_C06_IKZF2	15	0.364072750065441	6.174272	0.38704616
CD8	CD8_C04_GIMAP4	13	0.0816712446465424	5.4188566	2.5419962
CD4	CD4_C03_CD44	3	-0.400031187293829	0.45534316	1.2270119
CD4	CD4_C01_CCR7	1	-0.0909127268193557	-0.9650539	-3.338716
CD4	CD4_C01_CCR7	1	-0.121475023812032	-0.9749314	-4.0852904
CD4	CD4_C03_CD44	3	-0.0795918078408382	-0.39808342	1.3884704
CD4	CD4_C01_CCR7	1	-0.200002641658699	-1.230735	-2.3126607
CD8	CD8_C03_CX3CR1	12	0.153625357694736	8.185579	3.9309871
CD4	CD4_C05_GNLY	5	-0.0197916754435068	5.756379	-2.4862645
CD8	CD8_C01_LEF1	10	0.015027012731439	0.94163746	3.208014
CD4	CD4_C01_CCR7	1	-0.17096804491156	-2.6757061	-2.0775604
CD4	CD4_C01_CCR7	1	0.180251222159823	0.10005515	-2.8340425
CD4	CD4_C01_CCR7	1	-0.0157109923863377	-0.97690254	-1.9476596
CD4	CD4_C01_CCR7	1	-0.603253746561574	-0.93030983	-4.705935
CD4	CD4_C08_FOXP3	8	-0.0259341251107088	-2.588374	1.4735647
CD4	CD4_C01_CCR7	1	-0.0247515123733668	0.0003814188	0.47109818
CD4	CD4_C01_CCR7	1	-0.0514165161236196	-3.24204	-2.1952221
CD4	CD4_C03_CD44	3	0.0280873692686102	2.1347337	1.5393041
CD4	CD4_C01_CCR7	1	-0.100739956145107	0.8240528	1.5759733
CD4	CD4_C01_CCR7	1	-0.15564868900387	-2.2465448	1.1598601
CD8	CD8_C01_LEF1	10	-0.193352815827409	2.2348566	4.324568
CD8	CD8_C08_GZMK	17	0.542675353046221	6.346257	5.797858
CD4	CD4_C01_CCR7	1	0.0555989260151405	-1.5473241	2.647317
CD4	CD4_C01_CCR7	1	-0.123193717963605	-1.927628	-0.8936619
CD4	CD4_C08_FOXP3	8	-0.25542626752924	-4.0540857	3.2341335
CD8	CD8_C03_CX3CR1	12	0.169697578538743	8.006978	4.057165
CD8	CD8_C03_CX3CR1	12	0.1840675786361	5.5175123	0.3227855
CD8	CD8_C03_CX3CR1	12	0.206943492194538	6.8252745	3.998206
CD8	CD8_C03_CX3CR1	12	0.2288154392445	6.606976	2.4653904
CD4	CD4_C01_CCR7	1	-0.322941602245563	-0.27150652	-0.90980685
CD4	CD4_C05_GNLY	5	-0.021012231890641	5.70089	-1.9473057
CD4	CD4_C01_CCR7	1	-0.249881428937684	-2.5862575	-0.8459179
CD4	CD4_C01_CCR7	1	-0.347227571873983	-2.804361	-2.4499414
CD4	CD4_C01_CCR7	1	-0.406164047965145	0.039355323	-0.90035814
CD4	CD4_C01_CCR7	1	-0.0666499313713672	-2.1780229	0.85436374
CD4	CD4_C01_CCR7	1	-0.0775342589220774	-1.1213623	-0.28967303
CD8	CD8_C08_GZMK	17	-0.252407227440146	6.925542	5.206956
CD4	CD4_C01_CCR7	1	-0.21476261667155	-1.7567255	0.38014
CD4	CD4_C03_CD44	3	-0.468346064547073	-0.7425436	1.5930854
CD4	CD4_C01_CCR7	1	-0.402972080537029	-1.3708153	0.868146
CD4	CD4_C08_FOXP3	8	-0.268779247286751	-3.0461993	2.1093335
CD4	CD4_C03_CD44	3	-0.523603955292269	1.0094723	-0.114262454
CD4	CD4_C03_CD44	3	-0.315810273141557	1.6973557	2.297378
CD4	CD4_C01_CCR7	1	-0.248644139339287	-1.6781312	0.19757755
CD4	CD4_C04_GZMK	4	0.106076454872683	4.499834	-1.3424335
CD8	CD8_C02_GPR183	11	-0.1562939969094	2.9371042	6.4663177
CD4	CD4_C03_CD44	3	1.00184440776002	1.2187617	-0.0917919
CD8	CD8_C03_CX3CR1	12	-0.0712312591878061	7.3340535	2.8893316
CD4	CD4_C01_CCR7	1	-0.126268552905476	-2.401634	-0.024924912
CD4	CD4_C01_CCR7	1	-0.227392769709682	-0.4025257	2.1043274
CD8	CD8_C05_CCR7	14	0.0120478991330585	5.736704	6.813941
CD4	CD4_C03_CD44	3	-0.0339012816646237	-0.594572	0.60237974
CD4	CD4_C03_CD44	3	0.0600943909164633	1.2137969	2.7198434
CD4	CD4_C01_CCR7	1	-0.161771022874018	-3.5494723	-1.5711743
CD8	CD8_C01_LEF1	10	-0.144656719121067	2.532929	3.9320633
CD4	CD4_C01_CCR7	1	-0.0691514435010668	0.94323885	2.105394
CD8	CD8_C03_CX3CR1	12	-0.0570429868987545	7.198365	5.1683726
CD4	CD4_C03_CD44	3	-0.262609597361403	1.3441058	1.183166
CD4	CD4_C01_CCR7	1	-0.165149235992762	-0.36399356	-3.3459213
CD4	CD4_C01_CCR7	1	-0.0503205041483041	-3.5653663	-2.03798
CD8	CD8_C05_CCR7	14	-0.320693434036827	4.126532	5.0949845
CD4	CD4_C05_GNLY	5	-0.0695870658682252	5.2287927	-1.9613378
CD8	CD8_C03_CX3CR1	12	0.267618823574972	8.339682	1.6618181
CD4	CD4_C04_GZMK	4	-0.222340554991877	1.9871188	3.030092
CD4	CD4_C03_CD44	3	0.107056137888381	2.8702874	1.0317321
CD8	CD8_C01_LEF1	10	-0.326696755682946	-0.61139363	2.5596492
CD8	CD8_C03_CX3CR1	12	0.139409303032974	8.489704	1.7523937
CD4	CD4_C03_CD44	3	-0.228943975014722	0.96114266	-0.13553013
CD4	CD4_C01_CCR7	1	-0.158129326292723	0.51203406	0.90454054
CD8	CD8_C03_CX3CR1	12	0.0457015653151557	8.210646	3.7070422
CD4	CD4_C01_CCR7	1	-0.333828502293068	-1.1411636	1.3265779
CD4	CD4_C01_CCR7	1	-0.344050012923984	-0.94874454	-4.7623806
CD4	CD4_C01_CCR7	1	0.28122572297915	-0.1584245	0.014310133
CD4	CD4_C01_CCR7	1	-0.186696309556929	-1.0325891	1.9346747
CD4	CD4_C01_CCR7	1	-0.290668184869793	-0.018910721	1.8715421
CD4	CD4_C04_GZMK	4	0.174988885267535	3.32594	1.3908554
CD8	CD8_C03_CX3CR1	12	0.205649929278377	6.88445	1.5171696
CD4	CD4_C01_CCR7	1	-0.291314500446839	-1.7689923	0.38769916
CD4	CD4_C04_GZMK	4	0.0649246422800415	1.6847111	3.5694792
CD4	CD4_C01_CCR7	1	0.0202351978523894	-1.2039224	-1.5447862
CD4	CD4_C08_FOXP3	8	-0.342985624827455	-2.2257268	3.7969198
CD8	CD8_C01_LEF1	10	-0.0210400376447208	-0.4368254	5.956427
CD4	CD4_C03_CD44	3	1.23842043132802	1.0902718	0.800127
CD4	CD4_C03_CD44	3	-0.313892202384508	0.08939064	0.7979305
CD8	CD8_C01_LEF1	10	-0.183746495300424	1.3405088	3.7340274
CD4	CD4_C01_CCR7	1	-0.32117379447837	-0.6305756	1.5373201
CD4	CD4_C03_CD44	3	0.480922714480052	1.1150299	-0.17632107
CD8	CD8_C08_GZMK	17	0.274390438398084	5.9088717	7.5113435
CD4	CD4_C01_CCR7	1	-0.004458219197088	-1.4215851	-2.612371
CD4	CD4_C01_CCR7	1	-0.108023858056273	-0.68837845	0.78262365
CD4	CD4_C01_CCR7	1	0.0199914369030434	-0.036404435	2.3308856
CD8	CD8_C03_CX3CR1	12	0.310179477467002	8.731711	3.9085946
CD4	CD4_C03_CD44	3	1.06049681048918	0.8844384	-0.09472219
CD8	CD8_C03_CX3CR1	12	0.371978502996258	6.8619213	3.2464845
CD8	CD8_C03_CX3CR1	12	-0.106400986796819	6.4608226	4.296478
CD4	CD4_C02_IL7R	2	-0.231498547067094	2.0065608	-0.21401021
CD4	CD4_C08_FOXP3	8	-0.00497808348878262	-2.530273	2.7270548
CD4	CD4_C01_CCR7	1	-0.261692118809775	0.0889308	0.7050465
CD8	CD8_C03_CX3CR1	12	0.167963018281545	7.4103017	2.642028
CD4	CD4_C01_CCR7	1	-0.0359757541875242	-0.90406865	-1.6534559
CD4	CD4_C01_CCR7	1	0.0874611448269161	-1.9637238	-2.3212395
CD4	CD4_C02_IL7R	2	-0.26661590568784	1.6508496	-3.297177
CD8	CD8_C06_IKZF2	15	0.320888696609009	6.5037007	-0.13822567
CD4	CD4_C01_CCR7	1	-0.480549023910202	-0.4672753	-0.11037544
CD4	CD4_C01_CCR7	1	-0.0897271402110632	0.18544514	1.4948983
CD4	CD4_C01_CCR7	1	-0.472383971714097	0.8743848	-3.8372588
CD8	CD8_C03_CX3CR1	12	0.106302460064714	9.347684	3.4341347
CD8	CD8_C03_CX3CR1	12	0.18168306198734	8.407125	3.8856852
CD4	CD4_C04_GZMK	4	0.176041048173516	1.8737956	3.868214
CD4	CD4_C03_CD44	3	-0.279969023608106	0.8936057	0.9476541
CD8	CD8_C02_GPR183	11	-0.269156247871663	3.3623612	5.496611
CD4	CD4_C02_IL7R	2	-0.239750575374074	-0.26491857	-3.2396429
CD8	CD8_C03_CX3CR1	12	0.895629140356994	7.701157	3.9765792
CD8	CD8_C03_CX3CR1	12	-0.195280410427816	9.124542	3.4580896
CD4	CD4_C03_CD44	3	0.759901199111517	0.8198554	1.4010496
CD4	CD4_C04_GZMK	4	-0.181190489071859	-0.3314531	-0.6586157
CD4	CD4_C01_CCR7	1	-0.0939703449944787	-1.4173874	0.2094441
CD4	CD4_C02_IL7R	2	-0.160959969041169	1.1309725	-0.59546685
CD4	CD4_C01_CCR7	1	-0.272658457077305	0.23389168	1.9027984
CD8	CD8_C03_CX3CR1	12	0.0300126979763541	7.661124	3.5119941
CD4	CD4_C04_GZMK	4	-0.183876380665855	4.2373743	1.7012364
CD4	CD4_C01_CCR7	1	-0.134854664251073	-2.6152015	-3.2855551
CD8	CD8_C05_CCR7	14	0.00442868157728706	4.580155	5.544064
CD8	CD8_C03_CX3CR1	12	0.0521136577853333	6.6325593	3.321124
CD4	CD4_C05_GNLY	5	-0.0500104416438921	5.8802605	-2.4499521
CD8	CD8_C03_CX3CR1	12	0.116381426649435	6.970105	1.7754999
CD4	CD4_C01_CCR7	1	-0.216683623938937	0.4517326	0.46940002
CD8	CD8_C01_LEF1	10	0.0474102882496751	-1.2787228	4.079554
CD4	CD4_C01_CCR7	1	-0.260943243659413	-0.30982694	1.1105721
CD4	CD4_C03_CD44	3	-0.183786803683383	2.044155	2.7038062
CD4	CD4_C03_CD44	3	0.00664699757196291	1.4645377	0.75011134
CD4	CD4_C01_CCR7	1	0.0965683465801941	-1.1846092	2.641108
CD4	CD4_C03_CD44	3	0.0547497469055627	2.037283	1.2187597
CD8	CD8_C03_CX3CR1	12	0.0546675335620323	6.873653	2.3515282
CD4	CD4_C01_CCR7	1	-0.363642064896596	-1.1924237	1.3947563
CD4	CD4_C08_FOXP3	8	-0.175921235710399	-3.5900686	2.679563
CD8	CD8_C01_LEF1	10	-0.298816941528506	1.0471528	5.6453266
CD8	CD8_C01_LEF1	10	-0.291357977731629	2.1333787	3.9388034
CD8	CD8_C02_GPR183	11	0.27560893436731	8.871559	8.524744
CD4	CD4_C01_CCR7	1	-0.341462202615059	0.4609284	-3.9282334
CD8	CD8_C03_CX3CR1	12	-0.171263202117604	6.904536	2.9535959
CD8	CD8_C08_GZMK	17	-0.137491476618753	6.440387	5.964291
CD4	CD4_C04_GZMK	4	0.0468153364973272	0.68374586	-1.6384004
CD8	CD8_C03_CX3CR1	12	-0.200987328034374	9.212064	4.0736566
CD4	CD4_C05_GNLY	5	0.230381633867899	6.8623476	-1.2959303
CD4	CD4_C02_IL7R	2	0.0830732781266447	-0.012627722	-0.9493762
CD8	CD8_C03_CX3CR1	12	0.00571115535075045	7.888438	3.4589646
CD8	CD8_C08_GZMK	17	0.110251661568695	9.358372	6.9477773
CD4	CD4_C01_CCR7	1	-0.459947577415193	-2.4762793	-0.5876589
CD4	CD4_C03_CD44	3	-0.158404784136773	-0.24087879	1.169733
CD8	CD8_C03_CX3CR1	12	0.109536572000679	8.222477	3.1267896
CD8	CD8_C08_GZMK	17	-0.167675830027589	5.3242865	6.124209
CD8	CD8_C08_GZMK	17	0.235549708937665	5.568653	5.1374
CD4	CD4_C01_CCR7	1	-0.142842577907378	-1.6444396	-0.5607631
CD8	CD8_C08_GZMK	17	-0.221491760347724	6.374473	4.9272103
CD4	CD4_C01_CCR7	1	-0.256088466498754	-2.784927	-0.852767
CD4	CD4_C04_GZMK	4	0.184086492948722	0.61179495	-1.5075303
CD4	CD4_C04_GZMK	4	-0.0730241831356175	4.523131	1.1592091
CD4	CD4_C03_CD44	3	0.154530154356861	1.4318577	2.7426412
CD4	CD4_C01_CCR7	1	-0.247612061790497	-0.48337114	0.02112429
CD8	CD8_C03_CX3CR1	12	0.0999101597673517	8.793843	3.5127437
CD8	CD8_C01_LEF1	10	-0.274343974414087	-1.0393327	3.8737786
CD8	CD8_C03_CX3CR1	12	0.110779596034538	8.86768	3.3957999
CD8	CD8_C01_LEF1	10	-0.27596167106965	0.028706264	2.977366
CD4	CD4_C05_GNLY	5	-0.0181899431834872	5.8733687	-2.2169533
CD8	CD8_C03_CX3CR1	12	-0.0497764337789946	7.3432016	3.1057897
CD8	CD8_C04_GIMAP4	13	-0.0128668654874639	6.2477283	2.6006787
CD4	CD4_C02_IL7R	2	-0.327452475341256	1.7518531	0.16649355
CD4	CD4_C01_CCR7	1	-0.201153785487028	-0.6502841	2.0913782
CD4	CD4_C05_GNLY	5	-0.318895008909556	5.2838197	-1.7421466
CD8	CD8_C03_CX3CR1	12	0.231563867902087	6.721786	3.0665119
CD8	CD8_C01_LEF1	10	-0.411111549869781	-1.4822308	2.8786395
CD8	CD8_C10_SLC4A10	19	-0.110763105347336	3.2864935	8.473569
CD8	CD8_C01_LEF1	10	-0.0797042294865243	-1.3475534	3.3829532
CD4	CD4_C01_CCR7	1	-0.229946851849145	-1.3206239	-0.19335163
CD4	CD4_C08_FOXP3	8	-0.190908628672499	-4.2793093	3.1263826
CD8	CD8_C03_CX3CR1	12	-0.158582338425587	8.50691	4.083237
CD4	CD4_C01_CCR7	1	-0.0070553982041538	-0.035540443	1.282987
CD4	CD4_C01_CCR7	1	-0.408166690161685	-0.6301891	1.6977369
CD4	CD4_C03_CD44	3	-0.27202762054053	1.7151973	0.4828529
CD8	CD8_C03_CX3CR1	12	-0.0971460098180284	7.2926064	4.211193
CD8	CD8_C08_GZMK	17	-0.067425033575844	6.052143	5.7454476
CD4	CD4_C01_CCR7	1	-0.100574859047188	0.32714334	2.5975356
CD4	CD4_C01_CCR7	1	0.0974440810017474	0.5668587	1.8068548
CD4	CD4_C01_CCR7	1	0.117612880057522	-0.012804951	-0.94571495
CD4	CD4_C01_CCR7	1	-0.198444198939451	-0.42795792	-3.6215322
CD4	CD4_C01_CCR7	1	-0.0734882468741873	0.34308	-3.9310389
CD4	CD4_C01_CCR7	1	-0.093109115056201	-2.614159	-0.9988016
CD4	CD4_C03_CD44	3	-0.060113667231544	1.7004584	0.93319404
CD8	CD8_C08_GZMK	17	0.25439186694007	7.910771	5.4555125
CD8	CD8_C06_IKZF2	15	0.341136989408427	6.57576	0.50114113
CD4	CD4_C01_CCR7	1	-0.0635196480600585	-1.5018414	1.710138
CD4	CD4_C08_FOXP3	8	-0.468934491573794	-3.0515957	2.5645347
CD4	CD4_C02_IL7R	2	-0.317497099278695	0.73038423	0.45672244
CD8	CD8_C03_CX3CR1	12	0.436200698928442	7.895078	2.322798
CD4	CD4_C01_CCR7	1	-0.106100171215987	-1.459316	-1.8222406
CD4	CD4_C01_CCR7	1	-0.245395958161844	-3.1265502	-0.93346435
CD4	CD4_C01_CCR7	1	-0.0651748145507149	-1.1751747	-2.3073266
CD4	CD4_C01_CCR7	1	-0.157257763042399	-0.6873135	-4.56717
CD4	CD4_C05_GNLY	5	-0.432172151067323	5.4428535	-2.1445017
CD4	CD4_C01_CCR7	1	0.223522522796596	-0.038659677	-2.26057
CD4	CD4_C02_IL7R	2	-0.0524953518389113	2.3338804	-2.520395
CD4	CD4_C01_CCR7	1	-0.239130480666887	0.41596642	-2.6488478
CD4	CD4_C01_CCR7	1	-0.368883936678476	-1.9627637	0.37408087
CD8	CD8_C03_CX3CR1	12	0.237717633905298	7.3931155	2.2698565
CD8	CD8_C03_CX3CR1	12	0.221635050733128	9.102302	3.523231
CD4	CD4_C05_GNLY	5	-0.0710998687599828	5.4754267	-1.8144419
CD4	CD4_C01_CCR7	1	-0.0950824813001276	0.12646312	1.2133214
CD4	CD4_C05_GNLY	5	-0.0639490094465339	5.382247	-1.6457686
CD4	CD4_C02_IL7R	2	-0.496625012764764	-0.5426761	0.371816
CD4	CD4_C01_CCR7	1	-0.0802334766778942	0.49276066	2.64998
CD4	CD4_C01_CCR7	1	-0.201579562818789	-3.1357918	-2.4941328
CD4	CD4_C05_GNLY	5	-0.220827818885437	4.9544744	-1.7087418
CD4	CD4_C01_CCR7	1	-0.280520556891896	-0.41893396	-4.3247843
CD4	CD4_C05_GNLY	5	-0.0232185655587911	6.063737	-2.4915512
CD4	CD4_C08_FOXP3	8	-0.166681556800255	-3.5777898	2.600614
CD4	CD4_C08_FOXP3	8	-0.00866434804052235	-0.5836846	4.8125234
CD4	CD4_C03_CD44	3	-0.349543365658922	0.4479286	1.1632615
CD4	CD4_C03_CD44	3	0.100350393112362	1.1217682	0.0011763655
CD4	CD4_C01_CCR7	1	-0.151792507142185	-0.8089978	1.7414405
CD4	CD4_C01_CCR7	1	-0.207086850869184	0.082240716	-3.4741266
CD8	CD8_C08_GZMK	17	-0.0941485146718165	5.0118003	5.869377
CD4	CD4_C01_CCR7	1	-0.05301908402099	-1.787202	0.98559713
CD8	CD8_C05_CCR7	14	-0.178172619053093	4.7584567	5.324111
CD4	CD4_C05_GNLY	5	0.295676446478578	5.435041	-1.7160612
CD4	CD4_C07_CTLA4	7	0.216610443737915	-3.5277932	4.778445
CD4	CD4_C03_CD44	3	-0.00435323677898329	0.1765501	1.6089491
CD4	CD4_C03_CD44	3	-0.4040363280589	2.4634147	0.7212491
CD8	CD8_C01_LEF1	10	-0.276864938300451	-0.91876477	2.4268856
CD4	CD4_C01_CCR7	1	-0.186194290528291	-2.6813707	-0.78680384
CD4	CD4_C03_CD44	3	-0.136898290156959	0.24153952	1.1587691
CD4	CD4_C08_FOXP3	8	-0.242166775455516	-2.757381	2.8592596
CD8	CD8_C01_LEF1	10	-0.136102429463881	1.2375686	2.4473102
CD8	CD8_C03_CX3CR1	12	0.364392365152681	7.494836	3.672508
CD4	CD4_C08_FOXP3	8	-0.242560837810463	-1.0741979	3.1372118
CD8	CD8_C03_CX3CR1	12	0.103982783404619	9.088653	3.5815449
CD4	CD4_C01_CCR7	1	-0.161991862726846	0.3748784	-3.0429153
CD4	CD4_C03_CD44	3	0.927729343104752	1.2842343	0.056041174
CD4	CD4_C05_GNLY	5	-0.0121598550383042	5.358665	-1.8592463
CD8	CD8_C08_GZMK	17	-0.0423130881231492	6.229132	5.3259115
CD4	CD4_C06_CXCL13	6	0.00142935505151596	-1.6361979	3.4392898
CD4	CD4_C01_CCR7	1	-0.3122111802453	0.26782554	1.2582988
CD8	CD8_C01_LEF1	10	-0.0597793275761135	2.1492321	2.8017995
CD4	CD4_C03_CD44	3	1.63863313851782	2.2909284	1.6716039
CD4	CD4_C03_CD44	3	-0.0581890026602574	1.3335408	1.2932959
CD4	CD4_C08_FOXP3	8	0.14396325517644	-2.150945	2.5480561
CD4	CD4_C01_CCR7	1	-0.27995070571268	-0.057654947	-2.8970978
CD4	CD4_C05_GNLY	5	0.0172572327353466	5.6947694	-2.216348
CD4	CD4_C01_CCR7	1	-0.0578684702132454	-0.39238167	-3.7041774
CD4	CD4_C03_CD44	3	-0.360600414368071	1.1516578	1.4085337
CD4	CD4_C01_CCR7	1	-0.424589999163943	-0.51406574	1.9595573
CD8	CD8_C03_CX3CR1	12	-0.0881555810594918	6.6091194	3.0847015
CD4	CD4_C01_CCR7	1	-0.221591537842335	-1.5133979	-0.20865738
CD4	CD4_C03_CD44	3	-0.278569632621185	1.2391081	0.34611607
CD4	CD4_C01_CCR7	1	-0.276572564188881	0.52464986	1.7193345
CD4	CD4_C03_CD44	3	-0.123921237786132	2.2843337	2.5961428
CD8	CD8_C03_CX3CR1	12	0.217384279806095	8.796453	3.9184716
CD8	CD8_C08_GZMK	17	0.0998285703364842	8.168303	5.013254
CD8	CD8_C03_CX3CR1	12	0.129783453663558	6.7101536	0.25697705
CD4	CD4_C03_CD44	3	-0.0944098466783764	2.511276	1.3216777
CD8	CD8_C03_CX3CR1	12	0.177865044030677	8.436202	3.0474217
CD4	CD4_C01_CCR7	1	-0.120953206195064	-2.375783	-2.3991792
CD8	CD8_C03_CX3CR1	12	-0.0325459659964435	6.2301726	3.3110409
CD4	CD4_C01_CCR7	1	0.0246281152382935	0.061941978	2.583542
CD8	CD8_C03_CX3CR1	12	0.0221026671531741	8.666633	4.0299144
CD4	CD4_C01_CCR7	1	-0.14873116555883	-0.053307783	-2.962388
CD4	CD4_C05_GNLY	5	0.146723531167446	7.068451	-1.6344059
CD8	CD8_C03_CX3CR1	12	0.100947194358771	7.108214	3.2150314
CD4	CD4_C03_CD44	3	-0.209898944342928	1.0738738	-0.31001678
CD4	CD4_C05_GNLY	5	-0.0724034339194005	5.509126	-2.1743622
CD8	CD8_C03_CX3CR1	12	-0.00910624139509879	6.9037647	2.9400246
CD8	CD8_C03_CX3CR1	12	0.0741201930074179	7.9388447	2.9092495
CD4	CD4_C03_CD44	3	-0.172742916128714	-0.95953137	0.09068393
CD8	CD8_C03_CX3CR1	12	0.313834808708045	7.154621	3.9053178
CD8	CD8_C10_SLC4A10	19	-0.0751445696306375	1.3697398	9.485128
CD4	CD4_C05_GNLY	5	-0.0604472025952868	6.473265	-2.3359
CD4	CD4_C01_CCR7	1	-0.271347522369841	0.46970844	1.9012027
CD4	CD4_C01_CCR7	1	-0.0221662032069279	-0.19061512	-4.5990787
CD4	CD4_C01_CCR7	1	-0.0965395011075731	-0.1368893	1.1237152
CD8	CD8_C03_CX3CR1	12	-0.0340238345453942	6.0890336	3.6598136
CD8	CD8_C03_CX3CR1	12	-0.17851495801937	6.2437763	3.9729068
CD4	CD4_C03_CD44	3	0.685316681880318	-0.7305877	0.68262684
CD4	CD4_C03_CD44	3	-0.00146057106612671	-0.22051074	0.89511985
CD4	CD4_C02_IL7R	2	0.0245108930762202	0.6488369	-0.07359311
CD4	CD4_C02_IL7R	2	-0.334450365481041	1.6873792	-2.1945388
CD4	CD4_C03_CD44	3	0.980731730316505	2.5472188	2.191823
